"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"60","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.2,83,122,3
"61","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.02,8,47,6
"62","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.05,20,62,4
"63","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.1,41,79,4
"64","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.2,83,110,3
"65","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.02,8,36,5
"66","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.05,20,55,5
"67","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.1,41,74,4
"68","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.2,83,106,2
"69","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.02,8,48,5
"70","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.05,20,59,5
"71","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.1,41,77,4
"72","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.2,83,109,3
"73","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.02,8,40,4
"74","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.05,20,56,4
"75","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.1,41,76,3
"76","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.2,83,109,3
"77","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.02,8,42,5
"78","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.05,20,58,5
"79","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.1,41,81,4
"80","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.2,83,110,3
"81","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.02,8,63,7
"82","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.05,20,65,4
"83","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.1,41,82,4
"84","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.2,83,113,3
"85","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.02,8,53,6
"86","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.05,20,65,5
"87","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.1,41,77,3
"88","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.2,83,109,2
"89","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.02,8,42,5
"90","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.05,20,58,3
"91","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.1,41,79,3
"92","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.2,83,120,3
