"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"69","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.02,20,30,20,0
"70","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.05,50,75,51,0
"71","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.1,100,139,101,0
"72","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.2,200,267,200,0
"73","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.02,20,29,21,0
"74","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.05,50,77,50,0
"75","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.1,100,137,100,0
"76","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.2,200,263,201,0
"77","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.02,20,24,20,0
"78","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.05,50,62,50,0
"79","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.1,100,134,100,0
"80","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.2,200,262,200,0
"81","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.02,20,27,20,0
"82","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.05,50,69,50,0
"83","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.1,100,134,101,0
"84","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.2,200,267,200,0
"85","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.02,20,29,21,0
"86","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.05,50,82,51,0
"87","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.1,100,159,101,0
"88","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.2,200,293,200,0
"89","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.02,20,23,21,0
"90","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.05,50,64,51,0
"91","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.1,100,135,101,0
"92","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.2,200,268,200,0
"93","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.02,20,29,20,0
"94","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.05,50,73,50,0
"95","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.1,100,137,100,0
"96","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.2,200,266,200,0
"97","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.02,20,26,20,0
"98","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.05,50,59,50,0
"99","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.1,100,131,100,0
"100","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.2,200,252,201,0
"101","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.02,20,23,20,0
"102","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.05,50,64,51,0
"103","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.1,100,125,100,0
"104","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.2,200,250,200,0
"105","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.02,20,32,22,0
"106","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.05,50,82,50,0
"107","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.1,100,149,102,0
"108","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.2,200,275,201,0
"109","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.02,20,25,22,0
