"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"66","ml_papa_pp_0.01_017_.mpx","papa","0.01","017",0.05,50,59,4
"67","ml_papa_pp_0.01_017_.mpx","papa","0.01","017",0.1,100,122,4
"68","ml_papa_pp_0.01_017_.mpx","papa","0.01","017",0.2,200,232,4
"69","ml_papa_pp_0.01_018_.mpx","papa","0.01","018",0.02,20,36,5
"70","ml_papa_pp_0.01_018_.mpx","papa","0.01","018",0.05,50,80,5
"71","ml_papa_pp_0.01_018_.mpx","papa","0.01","018",0.1,100,129,4
"72","ml_papa_pp_0.01_018_.mpx","papa","0.01","018",0.2,200,236,5
"73","ml_papa_pp_0.01_019_.mpx","papa","0.01","019",0.02,20,24,3
"74","ml_papa_pp_0.01_019_.mpx","papa","0.01","019",0.05,50,54,3
"75","ml_papa_pp_0.01_019_.mpx","papa","0.01","019",0.1,100,106,3
"76","ml_papa_pp_0.01_019_.mpx","papa","0.01","019",0.2,200,213,3
"77","ml_papa_pp_0.01_020_.mpx","papa","0.01","020",0.02,20,25,3
"78","ml_papa_pp_0.01_020_.mpx","papa","0.01","020",0.05,50,59,3
"79","ml_papa_pp_0.01_020_.mpx","papa","0.01","020",0.1,100,111,3
"80","ml_papa_pp_0.01_020_.mpx","papa","0.01","020",0.2,200,226,5
"81","ml_papa_pp_0.01_021_.mpx","papa","0.01","021",0.02,20,33,4
"82","ml_papa_pp_0.01_021_.mpx","papa","0.01","021",0.05,50,72,5
"83","ml_papa_pp_0.01_021_.mpx","papa","0.01","021",0.1,100,130,6
"84","ml_papa_pp_0.01_021_.mpx","papa","0.01","021",0.2,200,240,6
"85","ml_papa_pp_0.01_022_.mpx","papa","0.01","022",0.02,20,21,2
"86","ml_papa_pp_0.01_022_.mpx","papa","0.01","022",0.05,50,76,5
"87","ml_papa_pp_0.01_022_.mpx","papa","0.01","022",0.1,100,135,4
"88","ml_papa_pp_0.01_022_.mpx","papa","0.01","022",0.2,200,248,4
"89","ml_papa_pp_0.01_023_.mpx","papa","0.01","023",0.02,20,29,3
"90","ml_papa_pp_0.01_023_.mpx","papa","0.01","023",0.05,50,66,3
"91","ml_papa_pp_0.01_023_.mpx","papa","0.01","023",0.1,100,131,3
"92","ml_papa_pp_0.01_023_.mpx","papa","0.01","023",0.2,200,243,3
"93","ml_papa_pp_0.01_024_.mpx","papa","0.01","024",0.02,20,21,2
"94","ml_papa_pp_0.01_024_.mpx","papa","0.01","024",0.05,50,62,4
"95","ml_papa_pp_0.01_024_.mpx","papa","0.01","024",0.1,100,125,4
"96","ml_papa_pp_0.01_024_.mpx","papa","0.01","024",0.2,200,238,4
"97","ml_papa_pp_0.01_025_.mpx","papa","0.01","025",0.02,20,23,2
"98","ml_papa_pp_0.01_025_.mpx","papa","0.01","025",0.05,50,57,3
"99","ml_papa_pp_0.01_025_.mpx","papa","0.01","025",0.1,100,109,3
"100","ml_papa_pp_0.01_025_.mpx","papa","0.01","025",0.2,200,222,3
"101","ml_papa_pp_0.01_026_.mpx","papa","0.01","026",0.02,20,22,3
"102","ml_papa_pp_0.01_026_.mpx","papa","0.01","026",0.05,50,60,3
"103","ml_papa_pp_0.01_026_.mpx","papa","0.01","026",0.1,100,115,3
"104","ml_papa_pp_0.01_026_.mpx","papa","0.01","026",0.2,200,241,4
"105","ml_papa_pp_0.01_027_.mpx","papa","0.01","027",0.02,20,27,3
"106","ml_papa_pp_0.01_027_.mpx","papa","0.01","027",0.05,50,62,3
"107","ml_papa_pp_0.01_027_.mpx","papa","0.01","027",0.1,100,121,3
"108","ml_papa_pp_0.01_027_.mpx","papa","0.01","027",0.2,200,229,3
"109","ml_papa_pp_0.01_028_.mpx","papa","0.01","028",0.02,20,24,3
"110","ml_papa_pp_0.01_028_.mpx","papa","0.01","028",0.05,50,62,3
"111","ml_papa_pp_0.01_028_.mpx","papa","0.01","028",0.1,100,124,3
"112","ml_papa_pp_0.01_028_.mpx","papa","0.01","028",0.2,200,243,4
"113","ml_papa_pp_0.01_029_.mpx","papa","0.01","029",0.02,20,28,3
"114","ml_papa_pp_0.01_029_.mpx","papa","0.01","029",0.05,50,69,4
"115","ml_papa_pp_0.01_029_.mpx","papa","0.01","029",0.1,100,126,4
"116","ml_papa_pp_0.01_029_.mpx","papa","0.01","029",0.2,200,242,6
"117","ml_papa_pp_0.01_030_.mpx","papa","0.01","030",0.02,20,27,3
"118","ml_papa_pp_0.01_030_.mpx","papa","0.01","030",0.05,50,61,3
"119","ml_papa_pp_0.01_030_.mpx","papa","0.01","030",0.1,100,117,3
