"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"27","ml_ererererer_pp_0.01_007_.mpx","ererererer","0.01","007",0.1,100,227,192,0
"28","ml_ererererer_pp_0.01_007_.mpx","ererererer","0.01","007",0.2,200,367,324,0
"29","ml_ererererer_pp_0.01_008_.mpx","ererererer","0.01","008",0.02,20,67,55,0
"30","ml_ererererer_pp_0.01_008_.mpx","ererererer","0.01","008",0.05,50,168,132,0
"31","ml_ererererer_pp_0.01_008_.mpx","ererererer","0.01","008",0.1,100,256,214,0
"32","ml_ererererer_pp_0.01_008_.mpx","ererererer","0.01","008",0.2,200,420,367,0
"33","ml_ererererer_pp_0.01_009_.mpx","ererererer","0.01","009",0.02,20,58,51,0
"34","ml_ererererer_pp_0.01_009_.mpx","ererererer","0.01","009",0.05,50,135,114,0
"35","ml_ererererer_pp_0.01_009_.mpx","ererererer","0.01","009",0.1,100,222,197,0
"36","ml_ererererer_pp_0.01_009_.mpx","ererererer","0.01","009",0.2,200,371,342,0
"37","ml_ererererer_pp_0.01_010_.mpx","ererererer","0.01","010",0.02,20,75,54,0
"38","ml_ererererer_pp_0.01_010_.mpx","ererererer","0.01","010",0.05,50,148,116,0
"39","ml_ererererer_pp_0.01_010_.mpx","ererererer","0.01","010",0.1,100,251,203,0
"40","ml_ererererer_pp_0.01_010_.mpx","ererererer","0.01","010",0.2,200,429,362,0
"41","ml_ererererer_pp_0.01_011_.mpx","ererererer","0.01","011",0.02,20,57,47,0
"42","ml_ererererer_pp_0.01_011_.mpx","ererererer","0.01","011",0.05,50,118,101,0
"43","ml_ererererer_pp_0.01_011_.mpx","ererererer","0.01","011",0.1,100,218,192,0
"44","ml_ererererer_pp_0.01_011_.mpx","ererererer","0.01","011",0.2,200,380,342,0
"45","ml_ererererer_pp_0.01_012_.mpx","ererererer","0.01","012",0.02,20,74,53,0
"46","ml_ererererer_pp_0.01_012_.mpx","ererererer","0.01","012",0.05,50,129,103,0
"47","ml_ererererer_pp_0.01_012_.mpx","ererererer","0.01","012",0.1,100,231,191,0
"48","ml_ererererer_pp_0.01_012_.mpx","ererererer","0.01","012",0.2,200,396,344,0
"49","ml_ererererer_pp_0.01_013_.mpx","ererererer","0.01","013",0.02,20,50,36,0
"50","ml_ererererer_pp_0.01_013_.mpx","ererererer","0.01","013",0.05,50,106,90,0
"51","ml_ererererer_pp_0.01_013_.mpx","ererererer","0.01","013",0.1,100,202,182,0
"52","ml_ererererer_pp_0.01_013_.mpx","ererererer","0.01","013",0.2,200,378,343,0
"53","ml_ererererer_pp_0.01_014_.mpx","ererererer","0.01","014",0.02,20,88,68,0
"54","ml_ererererer_pp_0.01_014_.mpx","ererererer","0.01","014",0.05,50,162,128,0
"55","ml_ererererer_pp_0.01_014_.mpx","ererererer","0.01","014",0.1,100,280,223,0
"56","ml_ererererer_pp_0.01_014_.mpx","ererererer","0.01","014",0.2,200,442,374,0
"57","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.02,20,46,37,0
"58","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.05,50,140,107,0
"59","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.1,100,268,208,0
"60","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.2,200,423,358,0
"61","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.02,20,80,55,0
"62","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.05,50,158,121,0
"63","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.1,100,276,218,0
"64","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.2,200,432,362,0
"65","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.02,20,81,64,0
"66","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.05,50,164,131,0
"67","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.1,100,266,219,0
"68","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.2,200,432,370,0
"69","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.02,20,69,49,0
"70","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.05,50,128,103,0
"71","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.1,100,258,207,0
"72","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.2,200,426,364,0
"73","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.02,20,57,43,0
"74","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.05,50,132,106,0
"75","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.1,100,227,193,0
"76","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.2,200,387,344,0
"77","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.02,20,53,43,0
"78","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.05,50,124,108,0
"79","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.1,100,225,192,0
"80","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.2,200,399,351,0
"81","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.02,20,50,40,0
"82","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.05,50,136,110,0
"83","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.1,100,233,199,0
"84","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.2,200,408,354,0
"85","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.02,20,59,47,0
"86","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.05,50,127,106,0
"87","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.1,100,218,190,0
"88","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.2,200,368,334,0
"89","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.02,20,80,49,0
"90","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.05,50,135,101,0
"91","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.1,100,256,205,0
"92","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.2,200,430,361,0
"93","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.02,20,55,43,0
"94","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.05,50,142,106,0
"95","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.1,100,253,196,0
"96","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.2,200,413,345,0
"97","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.02,20,80,60,0
"98","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.05,50,153,119,0
"99","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.1,100,243,199,0
"100","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.2,200,432,361,0
"101","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.02,20,65,52,0
"102","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.05,50,133,112,0
"103","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.1,100,257,216,0
"104","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.2,200,427,372,0
"105","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.02,20,66,49,0
"106","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.05,50,148,116,0
"107","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.1,100,248,199,0
"108","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.2,200,418,356,0
"109","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.02,20,66,49,0
"110","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.05,50,143,111,0
"111","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.1,100,228,186,0
"112","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.2,200,414,355,0
"113","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.02,20,70,52,0
"114","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.05,50,131,107,0
"115","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.1,100,229,193,0
"116","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.2,200,409,360,0
"117","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.02,20,44,39,0
"118","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.05,50,126,105,0
"119","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.1,100,249,207,0
"120","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.2,200,421,368,0
"121","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.02,20,39,35,0
"122","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.05,50,114,97,0
"123","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.1,100,222,192,0
"124","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.2,200,400,353,0
"125","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.02,20,54,44,0
"126","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.05,50,114,98,0
"127","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.1,100,250,206,0
"128","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.2,200,404,351,0
"129","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.02,20,77,62,0
"130","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.05,50,151,119,0
"131","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.1,100,260,211,0
"132","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.2,200,423,366,0
"133","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.02,20,69,49,0
"134","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.05,50,139,106,0
"135","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.1,100,240,192,0
"136","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.2,200,444,362,0
"137","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.02,20,61,47,0
"138","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.05,50,148,118,0
"139","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.1,100,261,214,0
"140","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.2,200,422,362,0
"141","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.02,20,53,39,0
"142","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.05,50,125,97,0
"143","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.1,100,233,196,0
"144","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.2,200,397,349,0
"145","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.02,20,43,36,0
"146","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.05,50,110,95,0
"147","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.1,100,207,180,0
"148","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.2,200,387,345,0
"149","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.02,20,68,45,0
"150","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.05,50,164,117,0
"151","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.1,100,262,206,0
"152","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.2,200,432,363,0
"153","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.02,20,53,40,0
"154","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.05,50,117,94,0
"155","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.1,100,213,181,0
"156","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.2,200,396,346,0
"157","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.02,20,56,42,0
"158","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.05,50,126,98,0
"159","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.1,100,265,210,0
"160","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.2,200,434,366,0
"161","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.02,20,62,48,0
"162","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.05,50,121,97,0
"163","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.1,100,225,184,0
"164","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.2,200,424,354,0
"165","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.02,20,65,50,0
"166","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.05,50,174,116,0
"167","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.1,100,270,204,0
"168","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.2,200,453,366,0
"169","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.02,20,51,37,0
"170","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.05,50,98,81,0
"171","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.1,100,219,182,0
"172","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.2,200,387,337,0
"173","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.02,20,62,45,0
"174","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.05,50,108,88,0
"175","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.1,100,223,184,0
"176","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.2,200,383,335,0
"177","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.02,20,60,48,0
"178","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.05,50,142,111,0
"179","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.1,100,238,191,0
"180","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.2,200,427,361,0
"181","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.02,20,51,44,0
"182","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.05,50,144,118,0
"183","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.1,100,251,212,0
"184","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.2,200,435,376,0
"185","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.02,20,51,39,0
"186","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.05,50,123,101,0
"187","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.1,100,221,184,0
"188","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.2,200,389,336,0
"189","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.02,20,50,41,0
"190","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.05,50,141,103,0
"191","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.1,100,251,189,0
"192","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.2,200,415,343,0
"193","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.02,20,53,49,0
"194","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.05,50,142,120,0
"195","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.1,100,258,217,0
"196","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.2,200,424,368,0
"197","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.02,20,63,45,0
"198","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.05,50,122,97,0
"199","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.1,100,244,201,0
"200","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.2,200,424,369,0
"201","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.02,20,43,38,0
"202","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.05,50,109,96,0
"203","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.1,100,200,177,0
"204","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.2,200,377,338,0
"205","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.02,20,71,49,0
"206","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.05,50,144,108,0
"207","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.1,100,237,189,0
"208","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.2,200,391,333,0
"209","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.02,20,63,49,0
"210","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.05,50,145,118,0
"211","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.1,100,243,206,0
"212","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.2,200,393,348,0
"213","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.02,20,46,43,0
"214","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.05,50,144,115,0
"215","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.1,100,250,208,0
"216","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.2,200,421,369,0
"217","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.02,20,58,46,0
"218","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.05,50,144,107,0
"219","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.1,100,236,187,0
"220","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.2,200,416,349,0
"221","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.02,20,81,60,0
"222","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.05,50,159,123,0
"223","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.1,100,251,208,0
"224","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.2,200,425,362,0
"225","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.02,20,66,53,0
"226","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.05,50,148,122,0
"227","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.1,100,274,225,0
"228","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.2,200,449,386,0
"229","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.02,20,36,34,0
"230","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.05,50,110,95,0
"231","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.1,100,206,182,0
"232","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.2,200,382,349,0
"233","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.02,20,63,52,0
"234","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.05,50,156,118,0
"235","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.1,100,275,216,0
"236","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.2,200,446,376,0
"237","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.02,20,59,43,0
"238","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.05,50,142,109,0
"239","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.1,100,246,197,0
"240","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.2,200,406,346,0
"241","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.02,20,65,54,0
"242","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.05,50,151,126,0
"243","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.1,100,250,212,0
"244","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.2,200,466,400,0
"245","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.02,20,76,52,0
"246","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.05,50,161,125,0
"247","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.1,100,297,235,0
"248","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.2,200,449,374,0
"249","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.02,20,51,41,0
"250","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.05,50,123,102,0
"251","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.1,100,215,187,0
"252","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.2,200,371,335,0
"253","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.02,20,67,46,0
"254","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.05,50,148,117,0
"255","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.1,100,266,219,0
"256","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.2,200,441,380,0
"257","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.02,20,38,34,0
"258","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.05,50,125,95,0
"259","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.1,100,216,182,0
"260","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.2,200,404,353,0
"261","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.02,20,90,61,0
"262","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.05,50,145,110,0
"263","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.1,100,277,205,0
"264","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.2,200,425,347,0
"265","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.02,20,55,46,0
"266","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.05,50,119,98,0
"267","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.1,100,222,183,0
"268","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.2,200,399,341,0
"269","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.02,20,74,52,0
"270","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.05,50,147,110,0
"271","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.1,100,239,193,0
"272","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.2,200,395,343,0
"273","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.02,20,84,62,0
"274","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.05,50,162,125,0
"275","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.1,100,270,220,0
"276","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.2,200,414,357,0
"277","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.02,20,67,50,0
"278","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.05,50,111,93,0
"279","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.1,100,207,182,0
"280","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.2,200,354,320,0
"281","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.02,20,60,47,0
"282","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.05,50,148,113,0
"283","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.1,100,253,204,0
"284","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.2,200,412,355,0
"285","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.02,20,41,36,0
"286","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.05,50,124,98,0
"287","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.1,100,227,186,0
"288","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.2,200,403,345,0
"289","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.02,20,75,52,0
