"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"86","ml_papapapapa_pp_0.01_022_.mpx","papapapapa","0.01","022",0.05,50,91,7
"87","ml_papapapapa_pp_0.01_022_.mpx","papapapapa","0.01","022",0.1,100,188,8
"88","ml_papapapapa_pp_0.01_022_.mpx","papapapapa","0.01","022",0.2,200,326,6
"89","ml_papapapapa_pp_0.01_023_.mpx","papapapapa","0.01","023",0.02,20,73,4
"90","ml_papapapapa_pp_0.01_023_.mpx","papapapapa","0.01","023",0.05,50,109,4
"91","ml_papapapapa_pp_0.01_023_.mpx","papapapapa","0.01","023",0.1,100,169,4
"92","ml_papapapapa_pp_0.01_023_.mpx","papapapapa","0.01","023",0.2,200,299,4
"93","ml_papapapapa_pp_0.01_024_.mpx","papapapapa","0.01","024",0.02,20,37,5
"94","ml_papapapapa_pp_0.01_024_.mpx","papapapapa","0.01","024",0.05,50,100,5
"95","ml_papapapapa_pp_0.01_024_.mpx","papapapapa","0.01","024",0.1,100,181,7
"96","ml_papapapapa_pp_0.01_024_.mpx","papapapapa","0.01","024",0.2,200,310,6
"97","ml_papapapapa_pp_0.01_025_.mpx","papapapapa","0.01","025",0.02,20,58,10
"98","ml_papapapapa_pp_0.01_025_.mpx","papapapapa","0.01","025",0.05,50,106,10
"99","ml_papapapapa_pp_0.01_025_.mpx","papapapapa","0.01","025",0.1,100,200,6
"100","ml_papapapapa_pp_0.01_025_.mpx","papapapapa","0.01","025",0.2,200,323,6
"101","ml_papapapapa_pp_0.01_026_.mpx","papapapapa","0.01","026",0.02,20,50,5
"102","ml_papapapapa_pp_0.01_026_.mpx","papapapapa","0.01","026",0.05,50,99,5
"103","ml_papapapapa_pp_0.01_026_.mpx","papapapapa","0.01","026",0.1,100,173,5
"104","ml_papapapapa_pp_0.01_026_.mpx","papapapapa","0.01","026",0.2,200,315,6
"105","ml_papapapapa_pp_0.01_027_.mpx","papapapapa","0.01","027",0.02,20,32,4
"106","ml_papapapapa_pp_0.01_027_.mpx","papapapapa","0.01","027",0.05,50,83,4
"107","ml_papapapapa_pp_0.01_027_.mpx","papapapapa","0.01","027",0.1,100,161,7
"108","ml_papapapapa_pp_0.01_027_.mpx","papapapapa","0.01","027",0.2,200,291,5
"109","ml_papapapapa_pp_0.01_028_.mpx","papapapapa","0.01","028",0.02,20,66,7
"110","ml_papapapapa_pp_0.01_028_.mpx","papapapapa","0.01","028",0.05,50,118,7
"111","ml_papapapapa_pp_0.01_028_.mpx","papapapapa","0.01","028",0.1,100,187,6
"112","ml_papapapapa_pp_0.01_028_.mpx","papapapapa","0.01","028",0.2,200,319,6
"113","ml_papapapapa_pp_0.01_029_.mpx","papapapapa","0.01","029",0.02,20,34,4
"114","ml_papapapapa_pp_0.01_029_.mpx","papapapapa","0.01","029",0.05,50,87,6
"115","ml_papapapapa_pp_0.01_029_.mpx","papapapapa","0.01","029",0.1,100,184,10
"116","ml_papapapapa_pp_0.01_029_.mpx","papapapapa","0.01","029",0.2,200,319,7
"117","ml_papapapapa_pp_0.01_030_.mpx","papapapapa","0.01","030",0.02,20,45,5
"118","ml_papapapapa_pp_0.01_030_.mpx","papapapapa","0.01","030",0.05,50,101,7
"119","ml_papapapapa_pp_0.01_030_.mpx","papapapapa","0.01","030",0.1,100,175,5
"120","ml_papapapapa_pp_0.01_030_.mpx","papapapapa","0.01","030",0.2,200,313,5
"121","ml_papapapapa_pp_0.01_031_.mpx","papapapapa","0.01","031",0.02,20,35,4
"122","ml_papapapapa_pp_0.01_031_.mpx","papapapapa","0.01","031",0.05,50,82,4
"123","ml_papapapapa_pp_0.01_031_.mpx","papapapapa","0.01","031",0.1,100,187,8
"124","ml_papapapapa_pp_0.01_031_.mpx","papapapapa","0.01","031",0.2,200,306,5
"125","ml_papapapapa_pp_0.01_032_.mpx","papapapapa","0.01","032",0.02,20,35,4
"126","ml_papapapapa_pp_0.01_032_.mpx","papapapapa","0.01","032",0.05,50,86,4
"127","ml_papapapapa_pp_0.01_032_.mpx","papapapapa","0.01","032",0.1,100,164,4
"128","ml_papapapapa_pp_0.01_032_.mpx","papapapapa","0.01","032",0.2,200,323,5
"129","ml_papapapapa_pp_0.01_033_.mpx","papapapapa","0.01","033",0.02,20,37,5
"130","ml_papapapapa_pp_0.01_033_.mpx","papapapapa","0.01","033",0.05,50,78,5
"131","ml_papapapapa_pp_0.01_033_.mpx","papapapapa","0.01","033",0.1,100,156,5
"132","ml_papapapapa_pp_0.01_033_.mpx","papapapapa","0.01","033",0.2,200,304,5
"133","ml_papapapapa_pp_0.01_034_.mpx","papapapapa","0.01","034",0.02,20,73,10
"134","ml_papapapapa_pp_0.01_034_.mpx","papapapapa","0.01","034",0.05,50,119,7
"135","ml_papapapapa_pp_0.01_034_.mpx","papapapapa","0.01","034",0.1,100,182,6
"136","ml_papapapapa_pp_0.01_034_.mpx","papapapapa","0.01","034",0.2,200,305,5
"137","ml_papapapapa_pp_0.01_035_.mpx","papapapapa","0.01","035",0.02,20,23,2
"138","ml_papapapapa_pp_0.01_035_.mpx","papapapapa","0.01","035",0.05,50,112,7
"139","ml_papapapapa_pp_0.01_035_.mpx","papapapapa","0.01","035",0.1,100,177,7
"140","ml_papapapapa_pp_0.01_035_.mpx","papapapapa","0.01","035",0.2,200,299,7
"141","ml_papapapapa_pp_0.01_036_.mpx","papapapapa","0.01","036",0.02,20,43,7
"142","ml_papapapapa_pp_0.01_036_.mpx","papapapapa","0.01","036",0.05,50,90,4
"143","ml_papapapapa_pp_0.01_036_.mpx","papapapapa","0.01","036",0.1,100,205,7
"144","ml_papapapapa_pp_0.01_036_.mpx","papapapapa","0.01","036",0.2,200,324,7
"145","ml_papapapapa_pp_0.01_037_.mpx","papapapapa","0.01","037",0.02,20,55,7
"146","ml_papapapapa_pp_0.01_037_.mpx","papapapapa","0.01","037",0.05,50,97,6
"147","ml_papapapapa_pp_0.01_037_.mpx","papapapapa","0.01","037",0.1,100,174,6
"148","ml_papapapapa_pp_0.01_037_.mpx","papapapapa","0.01","037",0.2,200,304,6
"149","ml_papapapapa_pp_0.01_038_.mpx","papapapapa","0.01","038",0.02,20,38,5
"150","ml_papapapapa_pp_0.01_038_.mpx","papapapapa","0.01","038",0.05,50,82,5
"151","ml_papapapapa_pp_0.01_038_.mpx","papapapapa","0.01","038",0.1,100,174,5
"152","ml_papapapapa_pp_0.01_038_.mpx","papapapapa","0.01","038",0.2,200,304,5
"153","ml_papapapapa_pp_0.01_039_.mpx","papapapapa","0.01","039",0.02,20,26,3
"154","ml_papapapapa_pp_0.01_039_.mpx","papapapapa","0.01","039",0.05,50,94,6
"155","ml_papapapapa_pp_0.01_039_.mpx","papapapapa","0.01","039",0.1,100,190,6
"156","ml_papapapapa_pp_0.01_039_.mpx","papapapapa","0.01","039",0.2,200,309,5
"157","ml_papapapapa_pp_0.01_040_.mpx","papapapapa","0.01","040",0.02,20,25,2
