"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"58","ml_ererer_pp_0.01_015_.mpx","ererer","0.01","015",0.05,50,69,3
"59","ml_ererer_pp_0.01_015_.mpx","ererer","0.01","015",0.1,100,133,5
"60","ml_ererer_pp_0.01_015_.mpx","ererer","0.01","015",0.2,200,258,5
"61","ml_ererer_pp_0.01_016_.mpx","ererer","0.01","016",0.02,20,25,3
"62","ml_ererer_pp_0.01_016_.mpx","ererer","0.01","016",0.05,50,63,3
"63","ml_ererer_pp_0.01_016_.mpx","ererer","0.01","016",0.1,100,129,3
"64","ml_ererer_pp_0.01_016_.mpx","ererer","0.01","016",0.2,200,251,4
"65","ml_ererer_pp_0.01_017_.mpx","ererer","0.01","017",0.02,20,27,5
"66","ml_ererer_pp_0.01_017_.mpx","ererer","0.01","017",0.05,50,72,5
"67","ml_ererer_pp_0.01_017_.mpx","ererer","0.01","017",0.1,100,141,5
"68","ml_ererer_pp_0.01_017_.mpx","ererer","0.01","017",0.2,200,263,5
"69","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.02,20,30,5
"70","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.05,50,73,5
"71","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.1,100,136,4
"72","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.2,200,259,3
"73","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.02,20,29,4
"74","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.05,50,77,4
"75","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.1,100,137,4
"76","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.2,200,259,4
"77","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.02,20,24,3
"78","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.05,50,62,3
"79","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.1,100,133,4
"80","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.2,200,252,4
"81","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.02,20,27,4
"82","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.05,50,69,5
"83","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.1,100,132,5
"84","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.2,200,257,5
"85","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.02,20,29,4
"86","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.05,50,82,4
"87","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.1,100,155,4
"88","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.2,200,281,4
"89","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.02,20,23,3
"90","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.05,50,64,4
"91","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.1,100,131,6
"92","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.2,200,260,6
"93","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.02,20,29,3
"94","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.05,50,73,3
"95","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.1,100,137,3
"96","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.2,200,255,5
"97","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.02,20,26,3
"98","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.05,50,59,3
"99","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.1,100,129,4
"100","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.2,200,242,4
"101","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.02,20,23,2
"102","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.05,50,64,3
"103","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.1,100,125,3
"104","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.2,200,250,3
"105","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.02,20,32,4
"106","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.05,50,81,4
"107","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.1,100,144,4
"108","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.2,200,264,4
"109","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.02,20,25,3
"110","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.05,50,73,4
"111","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.1,100,139,5
"112","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.2,200,247,4
"113","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.02,20,29,4
"114","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.05,50,78,4
"115","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.1,100,143,4
"116","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.2,200,268,5
"117","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.02,20,28,4
"118","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.05,50,64,4
"119","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.1,100,131,4
"120","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.2,200,256,4
"121","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.02,20,35,5
"122","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.05,50,79,5
"123","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.1,100,143,5
"124","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.2,200,261,3
"125","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.02,20,23,2
"126","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.05,50,57,4
