"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"72","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.2,200,285,4
"73","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.02,20,33,3
"74","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.05,50,75,4
"75","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.1,100,136,4
"76","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.2,200,245,3
"77","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.02,20,36,5
"78","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.05,50,80,5
"79","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.1,100,152,5
"80","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.2,200,276,5
"81","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.02,20,39,6
"82","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.05,50,78,6
"83","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.1,100,140,4
"84","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.2,200,261,4
"85","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.02,20,38,4
"86","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.05,50,84,4
"87","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.1,100,154,5
"88","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.2,200,273,5
"89","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.02,20,33,3
"90","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.05,50,74,3
"91","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.1,100,140,3
"92","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.2,200,268,3
"93","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.02,20,39,4
"94","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.05,50,85,4
"95","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.1,100,143,4
"96","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.2,200,267,4
"97","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.02,20,29,3
"98","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.05,50,77,4
"99","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.1,100,144,4
"100","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.2,200,259,3
"101","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.02,20,28,4
"102","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.05,50,75,4
"103","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.1,100,138,4
"104","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.2,200,250,4
"105","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.02,20,37,4
"106","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.05,50,86,4
"107","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.1,100,157,3
"108","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.2,200,275,3
"109","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.02,20,31,4
"110","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.05,50,77,4
"111","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.1,100,146,5
"112","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.2,200,255,4
"113","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.02,20,34,4
"114","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.05,50,79,4
"115","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.1,100,145,4
"116","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.2,200,255,4
"117","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.02,20,33,3
"118","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.05,50,79,3
"119","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.1,100,152,4
"120","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.2,200,277,4
"121","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.02,20,35,4
"122","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.05,50,84,4
"123","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.1,100,155,4
"124","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.2,200,278,4
"125","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.02,20,37,5
"126","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.05,50,77,5
"127","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.1,100,140,5
"128","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.2,200,254,4
"129","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.02,20,33,4
"130","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.05,50,84,4
"131","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.1,100,154,4
"132","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.2,200,283,5
"133","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.02,20,33,5
"134","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.05,50,72,5
"135","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.1,100,146,4
"136","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.2,200,256,3
"137","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.02,20,33,3
"138","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.05,50,72,5
"139","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.1,100,145,5
"140","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.2,200,249,4
"141","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.02,20,42,5
"142","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.05,50,88,5
"143","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.1,100,151,5
"144","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.2,200,273,5
"145","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.02,20,33,4
"146","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.05,50,77,4
"147","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.1,100,146,4
"148","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.2,200,270,4
"149","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.02,20,35,2
"150","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.05,50,85,3
"151","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.1,100,144,3
"152","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.2,200,268,4
"153","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.02,20,34,3
"154","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.05,50,78,3
"155","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.1,100,145,3
"156","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.2,200,267,4
"157","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.02,20,35,3
"158","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.05,50,70,3
"159","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.1,100,145,4
"160","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.2,200,263,4
"161","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.02,20,33,4
"162","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.05,50,82,5
"163","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.1,100,150,5
"164","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.2,200,263,5
"165","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.02,20,36,4
"166","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.05,50,76,3
"167","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.1,100,140,3
"168","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.2,200,269,6
"169","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.02,20,34,3
"170","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.05,50,79,4
"171","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.1,100,145,4
