"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"60","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.2,200,366,5
"61","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.02,20,80,7
"62","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.05,50,154,7
"63","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.1,100,254,7
"64","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.2,200,366,6
"65","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.02,20,78,13
"66","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.05,50,143,8
"67","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.1,100,223,7
"68","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.2,200,368,7
"69","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.02,20,69,7
"70","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.05,50,128,7
"71","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.1,100,238,7
"72","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.2,200,374,4
"73","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.02,20,50,5
"74","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.05,50,125,6
"75","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.1,100,207,4
"76","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.2,200,329,7
"77","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.02,20,53,6
"78","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.05,50,121,7
"79","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.1,100,216,6
"80","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.2,200,352,6
"81","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.02,20,50,5
"82","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.05,50,120,8
"83","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.1,100,222,7
"84","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.2,200,370,7
"85","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.02,20,56,6
"86","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.05,50,118,6
"87","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.1,100,180,6
"88","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.2,200,313,6
"89","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.02,20,79,9
"90","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.05,50,130,9
"91","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.1,100,229,6
"92","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.2,200,382,5
"93","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.02,20,55,5
"94","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.05,50,142,8
"95","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.1,100,236,7
"96","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.2,200,372,7
"97","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.02,20,68,8
"98","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.05,50,151,8
"99","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.1,100,225,6
"100","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.2,200,372,6
"101","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.02,20,62,8
"102","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.05,50,125,6
"103","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.1,100,229,6
"104","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.2,200,370,6
"105","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.02,20,65,7
"106","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.05,50,147,7
"107","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.1,100,232,7
"108","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.2,200,354,5
"109","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.02,20,64,7
"110","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.05,50,136,7
"111","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.1,100,200,6
"112","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.2,200,374,8
"113","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.02,20,63,6
"114","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.05,50,125,6
"115","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.1,100,215,6
"116","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.2,200,360,6
"117","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.02,20,44,8
"118","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.05,50,115,6
"119","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.1,100,223,7
"120","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.2,200,368,6
"121","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.02,20,39,4
"122","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.05,50,107,6
"123","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.1,100,210,6
"124","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.2,200,357,6
"125","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.02,20,49,4
"126","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.05,50,100,5
"127","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.1,100,228,8
"128","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.2,200,349,8
"129","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.02,20,72,14
"130","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.05,50,137,10
"131","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.1,100,237,5
"132","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.2,200,363,5
"133","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.02,20,61,4
"134","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.05,50,124,4
"135","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.1,100,210,5
"136","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.2,200,389,6
"137","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.02,20,60,7
"138","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.05,50,141,7
"139","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.1,100,244,7
"140","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.2,200,367,7
"141","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.02,20,48,4
"142","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.05,50,118,4
"143","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.1,100,213,5
"144","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.2,200,354,5
"145","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.02,20,43,4
"146","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.05,50,104,5
"147","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.1,100,194,5
"148","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.2,200,344,5
"149","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.02,20,66,6
"150","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.05,50,144,10
"151","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.1,100,225,10
"152","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.2,200,370,4
"153","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.02,20,53,5
"154","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.05,50,111,7
"155","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.1,100,200,5
"156","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.2,200,356,5
"157","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.02,20,51,6
"158","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.05,50,117,6
"159","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.1,100,249,6
"160","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.2,200,390,6
"161","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.02,20,62,7
"162","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.05,50,117,7
"163","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.1,100,218,7
"164","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.2,200,377,6
"165","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.02,20,64,6
"166","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.05,50,157,6
"167","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.1,100,250,6
"168","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.2,200,381,4
"169","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.02,20,50,5
"170","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.05,50,93,5
"171","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.1,100,203,10
"172","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.2,200,343,10
"173","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.02,20,62,5
"174","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.05,50,107,4
"175","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.1,100,215,9
"176","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.2,200,349,6
"177","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.02,20,60,9
"178","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.05,50,130,9
"179","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.1,100,223,9
"180","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.2,200,382,8
"181","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.02,20,49,4
"182","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.05,50,133,8
"183","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.1,100,229,8
"184","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.2,200,376,5
"185","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.02,20,47,4
"186","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.05,50,113,6
"187","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.1,100,185,6
"188","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.2,200,342,5
"189","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.02,20,50,7
"190","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.05,50,136,7
"191","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.1,100,235,6
"192","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.2,200,368,6
"193","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.02,20,53,8
"194","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.05,50,134,8
"195","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.1,100,237,8
"196","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.2,200,378,6
"197","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.02,20,61,7
"198","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.05,50,115,7
"199","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.1,100,207,7
"200","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.2,200,373,6
"201","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.02,20,43,3
"202","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.05,50,109,5
"203","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.1,100,188,6
"204","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.2,200,340,5
"205","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.02,20,70,7
"206","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.05,50,135,7
"207","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.1,100,213,7
"208","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.2,200,332,7
"209","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.02,20,60,5
"210","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.05,50,135,7
"211","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.1,100,227,7
"212","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.2,200,352,5
"213","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.02,20,46,6
"214","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.05,50,140,7
"215","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.1,100,234,7
"216","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.2,200,360,5
"217","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.02,20,54,4
"218","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.05,50,129,6
"219","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.1,100,215,6
"220","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.2,200,373,6
"221","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.02,20,76,7
"222","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.05,50,147,7
"223","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.1,100,232,7
"224","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.2,200,374,7
"225","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.02,20,61,5
"226","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.05,50,144,5
"227","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.1,100,248,6
"228","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.2,200,388,6
"229","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.02,20,36,4
"230","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.05,50,108,5
"231","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.1,100,181,4
"232","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.2,200,338,6
"233","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.02,20,63,7
"234","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.05,50,155,7
"235","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.1,100,249,7
"236","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.2,200,390,7
"237","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.02,20,59,6
"238","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.05,50,138,6
"239","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.1,100,230,7
"240","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.2,200,349,5
"241","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.02,20,60,6
"242","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.05,50,139,6
"243","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.1,100,228,6
"244","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.2,200,408,10
"245","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.02,20,76,6
"246","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.05,50,158,6
"247","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.1,100,241,6
"248","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.2,200,402,8
"249","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.02,20,51,5
"250","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.05,50,122,12
"251","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.1,100,196,5
"252","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.2,200,332,5
"253","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.02,20,67,6
"254","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.05,50,147,13
"255","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.1,100,253,13
"256","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.2,200,391,8
"257","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.02,20,38,5
"258","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.05,50,114,7
"259","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.1,100,196,6
"260","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.2,200,343,5
"261","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.02,20,90,8
"262","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.05,50,140,7
"263","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.1,100,247,11
"264","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.2,200,384,8
