"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"211","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.1,100,224,4
"212","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.2,200,341,4
"213","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.02,20,92,6
"214","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.05,50,146,5
"215","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.1,100,207,5
"216","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.2,200,310,5
"217","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.02,20,82,7
"218","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.05,50,144,6
"219","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.1,100,204,4
"220","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.2,200,300,4
"221","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.02,20,91,5
"222","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.05,50,130,4
"223","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.1,100,195,4
"224","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.2,200,298,3
"225","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.02,20,102,4
"226","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.05,50,154,4
"227","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.1,100,219,4
"228","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.2,200,316,4
"229","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.02,20,92,5
"230","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.05,50,132,4
"231","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.1,100,195,5
"232","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.2,200,303,4
"233","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.02,20,91,7
"234","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.05,50,139,5
"235","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.1,100,187,5
"236","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.2,200,290,4
"237","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.02,20,76,6
"238","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.05,50,144,4
"239","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.1,100,207,4
"240","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.2,200,319,4
"241","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.02,20,92,6
"242","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.05,50,139,6
"243","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.1,100,210,5
"244","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.2,200,312,5
"245","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.02,20,83,5
"246","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.05,50,137,5
"247","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.1,100,207,4
"248","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.2,200,298,4
"249","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.02,20,96,6
"250","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.05,50,139,4
"251","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.1,100,206,5
"252","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.2,200,309,5
"253","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.02,20,98,6
"254","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.05,50,141,5
"255","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.1,100,207,5
"256","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.2,200,315,5
"257","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.02,20,92,7
"258","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.05,50,145,7
"259","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.1,100,217,4
"260","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.2,200,308,3
"261","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.02,20,103,8
"262","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.05,50,157,8
"263","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.1,100,221,6
"264","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.2,200,321,4
"265","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.02,20,83,6
"266","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.05,50,147,6
"267","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.1,100,196,5
"268","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.2,200,310,4
"269","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.02,20,91,6
"270","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.05,50,136,5
"271","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.1,100,198,5
"272","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.2,200,299,3
"273","ml_papapapapa_pp_0.01_069_.mpx","papapapapa","0.01","069",0.02,20,93,6
"274","ml_papapapapa_pp_0.01_069_.mpx","papapapapa","0.01","069",0.05,50,150,6
"275","ml_papapapapa_pp_0.01_069_.mpx","papapapapa","0.01","069",0.1,100,221,5
"276","ml_papapapapa_pp_0.01_069_.mpx","papapapapa","0.01","069",0.2,200,320,5
"277","ml_papapapapa_pp_0.01_070_.mpx","papapapapa","0.01","070",0.02,20,82,5
"278","ml_papapapapa_pp_0.01_070_.mpx","papapapapa","0.01","070",0.05,50,132,4
"279","ml_papapapapa_pp_0.01_070_.mpx","papapapapa","0.01","070",0.1,100,197,4
"280","ml_papapapapa_pp_0.01_070_.mpx","papapapapa","0.01","070",0.2,200,304,3
"281","ml_papapapapa_pp_0.01_071_.mpx","papapapapa","0.01","071",0.02,20,92,8
"282","ml_papapapapa_pp_0.01_071_.mpx","papapapapa","0.01","071",0.05,50,148,8
"283","ml_papapapapa_pp_0.01_071_.mpx","papapapapa","0.01","071",0.1,100,208,5
"284","ml_papapapapa_pp_0.01_071_.mpx","papapapapa","0.01","071",0.2,200,320,3
"285","ml_papapapapa_pp_0.01_072_.mpx","papapapapa","0.01","072",0.02,20,82,7
"286","ml_papapapapa_pp_0.01_072_.mpx","papapapapa","0.01","072",0.05,50,140,6
"287","ml_papapapapa_pp_0.01_072_.mpx","papapapapa","0.01","072",0.1,100,204,6
