"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"69","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.02,20,42,38,0
"70","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.05,50,86,79,0
"71","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.1,100,153,144,0
"72","ml_ererer_pp_0.01_018_.mpx","ererer","0.01","018",0.2,200,295,278,0
"73","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.02,20,33,30,0
"74","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.05,50,76,73,0
"75","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.1,100,139,135,0
"76","ml_ererer_pp_0.01_019_.mpx","ererer","0.01","019",0.2,200,266,261,0
"77","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.02,20,38,35,0
"78","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.05,50,81,78,0
"79","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.1,100,162,151,0
"80","ml_ererer_pp_0.01_020_.mpx","ererer","0.01","020",0.2,200,301,284,0
"81","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.02,20,41,38,0
"82","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.05,50,81,76,0
"83","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.1,100,153,143,0
"84","ml_ererer_pp_0.01_021_.mpx","ererer","0.01","021",0.2,200,277,265,0
"85","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.02,20,38,34,0
"86","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.05,50,84,79,0
"87","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.1,100,157,150,0
"88","ml_ererer_pp_0.01_022_.mpx","ererer","0.01","022",0.2,200,293,280,0
"89","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.02,20,34,30,0
"90","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.05,50,76,71,0
"91","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.1,100,146,138,0
"92","ml_ererer_pp_0.01_023_.mpx","ererer","0.01","023",0.2,200,280,269,0
"93","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.02,20,45,40,0
"94","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.05,50,95,90,0
"95","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.1,100,161,154,0
"96","ml_ererer_pp_0.01_024_.mpx","ererer","0.01","024",0.2,200,287,277,0
"97","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.02,20,30,29,0
"98","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.05,50,78,75,0
"99","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.1,100,152,144,0
"100","ml_ererer_pp_0.01_025_.mpx","ererer","0.01","025",0.2,200,277,267,0
"101","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.02,20,29,28,0
"102","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.05,50,76,72,0
"103","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.1,100,143,139,0
"104","ml_ererer_pp_0.01_026_.mpx","ererer","0.01","026",0.2,200,265,260,0
"105","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.02,20,39,34,0
"106","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.05,50,88,79,0
"107","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.1,100,170,155,0
"108","ml_ererer_pp_0.01_027_.mpx","ererer","0.01","027",0.2,200,299,281,0
"109","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.02,20,31,28,0
"110","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.05,50,77,70,0
"111","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.1,100,152,140,0
"112","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.2,200,281,263,0
"113","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.02,20,35,32,0
"114","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.05,50,83,76,0
"115","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.1,100,148,140,0
