"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"2031","ml_EUAir_pp_0.2_008_.mpx","EUAir","0.2","008",0.1,41,370,48,0
"2032","ml_EUAir_pp_0.2_008_.mpx","EUAir","0.2","008",0.2,83,412,90,0
"2033","ml_EUAir_pp_0.2_009_.mpx","EUAir","0.2","009",0.02,8,335,13,0
"2034","ml_EUAir_pp_0.2_009_.mpx","EUAir","0.2","009",0.05,20,347,25,0
"2035","ml_EUAir_pp_0.2_009_.mpx","EUAir","0.2","009",0.1,41,368,46,0
"2036","ml_EUAir_pp_0.2_009_.mpx","EUAir","0.2","009",0.2,83,410,88,0
"2037","ml_EUAir_pp_0.2_010_.mpx","EUAir","0.2","010",0.02,8,348,17,0
"2038","ml_EUAir_pp_0.2_010_.mpx","EUAir","0.2","010",0.05,20,362,31,0
"2039","ml_EUAir_pp_0.2_010_.mpx","EUAir","0.2","010",0.1,41,383,52,0
"2040","ml_EUAir_pp_0.2_010_.mpx","EUAir","0.2","010",0.2,83,417,86,8
"2041","ml_EUAir_pp_0.2_011_.mpx","EUAir","0.2","011",0.02,8,330,13,0
"2042","ml_EUAir_pp_0.2_011_.mpx","EUAir","0.2","011",0.05,20,346,29,0
"2043","ml_EUAir_pp_0.2_011_.mpx","EUAir","0.2","011",0.1,41,367,50,0
"2044","ml_EUAir_pp_0.2_011_.mpx","EUAir","0.2","011",0.2,83,409,92,0
"2045","ml_EUAir_pp_0.2_012_.mpx","EUAir","0.2","012",0.02,8,337,17,0
"2046","ml_EUAir_pp_0.2_012_.mpx","EUAir","0.2","012",0.05,20,351,31,0
"2047","ml_EUAir_pp_0.2_012_.mpx","EUAir","0.2","012",0.1,41,373,53,0
"2048","ml_EUAir_pp_0.2_012_.mpx","EUAir","0.2","012",0.2,83,415,95,0
"2049","ml_EUAir_pp_0.2_013_.mpx","EUAir","0.2","013",0.02,8,338,17,0
"2050","ml_EUAir_pp_0.2_013_.mpx","EUAir","0.2","013",0.05,20,350,29,0
"2051","ml_EUAir_pp_0.2_013_.mpx","EUAir","0.2","013",0.1,41,371,50,0
"2052","ml_EUAir_pp_0.2_013_.mpx","EUAir","0.2","013",0.2,83,413,92,0
"2053","ml_EUAir_pp_0.2_014_.mpx","EUAir","0.2","014",0.02,8,329,15,0
"2054","ml_EUAir_pp_0.2_014_.mpx","EUAir","0.2","014",0.05,20,344,29,0
"2055","ml_EUAir_pp_0.2_014_.mpx","EUAir","0.2","014",0.1,41,365,50,0
"2056","ml_EUAir_pp_0.2_014_.mpx","EUAir","0.2","014",0.2,83,407,92,0
"2057","ml_EUAir_pp_0.2_015_.mpx","EUAir","0.2","015",0.02,8,330,17,0
"2058","ml_EUAir_pp_0.2_015_.mpx","EUAir","0.2","015",0.05,20,342,29,0
"2059","ml_EUAir_pp_0.2_015_.mpx","EUAir","0.2","015",0.1,41,363,50,0
"2060","ml_EUAir_pp_0.2_015_.mpx","EUAir","0.2","015",0.2,83,405,92,0
"2061","ml_EUAir_pp_0.2_016_.mpx","EUAir","0.2","016",0.02,8,331,13,0
"2062","ml_EUAir_pp_0.2_016_.mpx","EUAir","0.2","016",0.05,20,344,26,0
