"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"58","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.05,50,139,109,0
"59","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.1,100,258,210,0
"60","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.2,200,433,371,0
"61","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.02,20,79,57,0
"62","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.05,50,167,124,0
"63","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.1,100,279,221,0
"64","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.2,200,436,365,0
"65","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.02,20,64,54,0
"66","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.05,50,155,124,0
"67","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.1,100,286,225,0
"68","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.2,200,445,380,0
"69","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.02,20,51,38,0
"70","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.05,50,133,102,0
"71","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.1,100,253,200,0
"72","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.2,200,436,369,0
"73","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.02,20,47,39,0
"74","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.05,50,125,102,0
"75","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.1,100,229,192,0
"76","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.2,200,381,338,0
"77","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.02,20,48,43,0
"78","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.05,50,140,113,0
"79","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.1,100,238,202,0
"80","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.2,200,405,356,0
"81","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.02,20,54,44,0
"82","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.05,50,142,109,0
"83","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.1,100,250,199,0
"84","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.2,200,419,355,0
"85","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.02,20,57,44,0
"86","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.05,50,114,95,0
"87","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.1,100,217,184,0
"88","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.2,200,376,334,0
"89","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.02,20,82,56,0
"90","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.05,50,161,121,0
"91","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.1,100,267,214,0
"92","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.2,200,437,371,0
"93","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.02,20,53,42,0
"94","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.05,50,131,103,0
"95","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.1,100,246,196,0
"96","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.2,200,418,354,0
