"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"58","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.05,20,95,20,0
"59","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.1,41,121,41,0
"60","ml_EUAir_pp_0.01_015_.mpx","EUAir","0.01","015",0.2,83,165,83,0
"61","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.02,8,64,9,0
"62","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.05,20,82,21,0
"63","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.1,41,105,41,0
"64","ml_EUAir_pp_0.01_016_.mpx","EUAir","0.01","016",0.2,83,152,83,0
"65","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.02,8,40,10,0
"66","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.05,20,60,20,0
"67","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.1,41,90,41,0
"68","ml_EUAir_pp_0.01_017_.mpx","EUAir","0.01","017",0.2,83,135,83,0
"69","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.02,8,50,11,0
"70","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.05,20,74,20,0
"71","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.1,41,100,41,0
"72","ml_EUAir_pp_0.01_018_.mpx","EUAir","0.01","018",0.2,83,145,83,0
"73","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.02,8,47,9,0
"74","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.05,20,69,21,0
"75","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.1,41,97,41,0
"76","ml_EUAir_pp_0.01_019_.mpx","EUAir","0.01","019",0.2,83,142,83,0
"77","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.02,8,49,9,0
"78","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.05,20,75,20,0
"79","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.1,41,105,41,0
"80","ml_EUAir_pp_0.01_020_.mpx","EUAir","0.01","020",0.2,83,149,83,0
"81","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.02,8,64,13,0
"82","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.05,20,79,21,0
"83","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.1,41,108,41,0
"84","ml_EUAir_pp_0.01_021_.mpx","EUAir","0.01","021",0.2,83,153,83,0
"85","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.02,8,60,11,0
"86","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.05,20,77,20,0
"87","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.1,41,102,41,0
"88","ml_EUAir_pp_0.01_022_.mpx","EUAir","0.01","022",0.2,83,148,83,0
"89","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.02,8,46,10,0
"90","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.05,20,72,21,0
"91","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.1,41,102,41,0
"92","ml_EUAir_pp_0.01_023_.mpx","EUAir","0.01","023",0.2,83,150,83,0
"93","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.02,8,57,10,0
"94","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.05,20,82,20,0
"95","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.1,41,108,41,0
"96","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.2,83,151,83,0
"97","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.02,8,71,11,0
"98","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.05,20,98,21,0
"99","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.1,41,122,41,0
"100","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.2,83,166,83,0
"101","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.02,8,54,12,0
"102","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.05,20,75,20,0
"103","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.1,41,106,41,0
"104","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.2,83,149,83,0
"105","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.02,8,63,9,0
"106","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.05,20,79,21,0
"107","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.1,41,105,41,0
"108","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.2,83,152,84,0
"109","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.02,8,68,9,0
"110","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.05,20,93,21,0
"111","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.1,41,115,41,0
"112","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.2,83,160,83,0
"113","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.02,8,72,8,0
"114","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.05,20,86,20,0
"115","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.1,41,112,41,0
"116","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.2,83,158,84,0
"117","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.02,8,50,11,0
"118","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.05,20,72,20,0
"119","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.1,41,102,41,0
"120","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.2,83,148,83,0
"121","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.02,8,64,11,0
"122","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.05,20,93,20,0
"123","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.1,41,124,41,0
"124","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.2,83,167,83,0
"125","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.02,8,73,14,0
"126","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.05,20,88,20,0
"127","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.1,41,117,41,0
"128","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.2,83,162,83,0
"129","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.02,8,44,13,0
"130","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.05,20,72,20,0
"131","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.1,41,95,41,0
"132","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.2,83,138,83,0
"133","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.02,8,41,8,0
"134","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.05,20,62,20,0
"135","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.1,41,95,41,0
"136","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.2,83,142,83,0
"137","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.02,8,42,11,0
"138","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.05,20,63,21,0
"139","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.1,41,91,42,0
"140","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.2,83,137,83,0
"141","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.02,8,37,9,0
"142","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.05,20,65,21,0
"143","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.1,41,91,41,0
"144","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.2,83,136,83,0
"145","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.02,8,51,12,0
"146","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.05,20,77,20,0
"147","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.1,41,106,41,0
"148","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.2,83,151,83,0
"149","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.02,8,56,12,0
"150","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.05,20,80,22,0
"151","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.1,41,108,41,0
"152","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.2,83,154,83,0
"153","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.02,8,61,15,0
"154","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.05,20,79,21,0
"155","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.1,41,105,41,0
"156","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.2,83,149,83,0
"157","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.02,8,47,13,0
"158","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.05,20,76,21,0
"159","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.1,41,101,41,0
"160","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.2,83,148,83,0
"161","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.02,8,62,10,0
"162","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.05,20,82,20,0
"163","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.1,41,106,41,0
"164","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.2,83,153,83,0
"165","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.02,8,48,10,0
"166","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.05,20,72,21,0
"167","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.1,41,99,41,0
"168","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.2,83,150,83,0
"169","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.02,8,57,8,0
"170","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.05,20,76,20,0
"171","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.1,41,103,41,0
"172","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.2,83,146,83,0
"173","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.02,8,50,14,0
"174","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.05,20,79,20,0
"175","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.1,41,109,41,0
"176","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.2,83,152,83,0
"177","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.02,8,43,8,0
"178","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.05,20,69,20,0
"179","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.1,41,101,41,0
"180","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.2,83,147,83,0
"181","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.02,8,70,9,0
"182","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.05,20,85,20,0
"183","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.1,41,110,41,0
"184","ml_EUAir_pp_0.01_046_.mpx","EUAir","0.01","046",0.2,83,156,83,0
"185","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.02,8,44,11,0
"186","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.05,20,79,21,0
"187","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.1,41,107,41,0
"188","ml_EUAir_pp_0.01_047_.mpx","EUAir","0.01","047",0.2,83,153,83,0
"189","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.02,8,65,11,0
"190","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.05,20,91,21,0
"191","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.1,41,120,41,0
"192","ml_EUAir_pp_0.01_048_.mpx","EUAir","0.01","048",0.2,83,163,83,0
"193","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.02,8,53,11,0
"194","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.05,20,80,21,0
"195","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.1,41,107,41,0
"196","ml_EUAir_pp_0.01_049_.mpx","EUAir","0.01","049",0.2,83,152,83,0
"197","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.02,8,62,11,0
"198","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.05,20,82,20,0
"199","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.1,41,106,41,0
"200","ml_EUAir_pp_0.01_050_.mpx","EUAir","0.01","050",0.2,83,149,83,0
"201","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.02,8,59,11,0
"202","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.05,20,73,20,0
"203","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.1,41,99,41,0
"204","ml_EUAir_pp_0.01_051_.mpx","EUAir","0.01","051",0.2,83,142,83,0
"205","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.02,8,57,12,0
"206","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.05,20,80,21,0
"207","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.1,41,106,41,0
"208","ml_EUAir_pp_0.01_052_.mpx","EUAir","0.01","052",0.2,83,154,83,0
"209","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.02,8,66,8,0
"210","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.05,20,87,20,0
"211","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.1,41,109,41,0
"212","ml_EUAir_pp_0.01_053_.mpx","EUAir","0.01","053",0.2,83,153,83,0
"213","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.02,8,50,11,0
"214","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.05,20,79,20,0
"215","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.1,41,106,41,0
"216","ml_EUAir_pp_0.01_054_.mpx","EUAir","0.01","054",0.2,83,152,83,0
"217","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.02,8,54,11,0
"218","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.05,20,73,23,0
"219","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.1,41,95,41,0
"220","ml_EUAir_pp_0.01_055_.mpx","EUAir","0.01","055",0.2,83,141,83,0
"221","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.02,8,56,11,0
"222","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.05,20,70,20,0
"223","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.1,41,106,43,0
"224","ml_EUAir_pp_0.01_056_.mpx","EUAir","0.01","056",0.2,83,154,83,0
"225","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.02,8,74,12,0
"226","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.05,20,92,20,0
"227","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.1,41,116,42,0
"228","ml_EUAir_pp_0.01_057_.mpx","EUAir","0.01","057",0.2,83,160,83,0
"229","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.02,8,53,8,0
"230","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.05,20,70,20,0
"231","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.1,41,94,41,0
"232","ml_EUAir_pp_0.01_058_.mpx","EUAir","0.01","058",0.2,83,142,83,0
"233","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.02,8,62,8,0
"234","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.05,20,80,20,0
"235","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.1,41,108,41,0
"236","ml_EUAir_pp_0.01_059_.mpx","EUAir","0.01","059",0.2,83,152,83,0
"237","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.02,8,47,10,0
"238","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.05,20,72,20,0
"239","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.1,41,98,41,0
