"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"60","ml_ererererer_pp_0.01_015_.mpx","ererererer","0.01","015",0.2,200,385,6
"61","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.02,20,79,7
"62","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.05,50,141,7
"63","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.1,100,249,7
"64","ml_ererererer_pp_0.01_016_.mpx","ererererer","0.01","016",0.2,200,365,5
"65","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.02,20,64,5
"66","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.05,50,147,6
"67","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.1,100,258,8
"68","ml_ererererer_pp_0.01_017_.mpx","ererererer","0.01","017",0.2,200,376,7
"69","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.02,20,51,4
"70","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.05,50,129,7
"71","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.1,100,243,7
"72","ml_ererererer_pp_0.01_018_.mpx","ererererer","0.01","018",0.2,200,384,6
"73","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.02,20,47,8
"74","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.05,50,116,6
"75","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.1,100,210,6
"76","ml_ererererer_pp_0.01_019_.mpx","ererererer","0.01","019",0.2,200,341,4
"77","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.02,20,48,8
"78","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.05,50,138,8
"79","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.1,100,221,8
"80","ml_ererererer_pp_0.01_020_.mpx","ererererer","0.01","020",0.2,200,360,7
"81","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.02,20,54,5
"82","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.05,50,136,8
"83","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.1,100,228,5
"84","ml_ererererer_pp_0.01_021_.mpx","ererererer","0.01","021",0.2,200,391,6
"85","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.02,20,57,7
"86","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.05,50,109,6
"87","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.1,100,194,6
"88","ml_ererererer_pp_0.01_022_.mpx","ererererer","0.01","022",0.2,200,324,6
"89","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.02,20,82,13
"90","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.05,50,157,9
"91","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.1,100,236,9
"92","ml_ererererer_pp_0.01_023_.mpx","ererererer","0.01","023",0.2,200,370,6
"93","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.02,20,53,5
"94","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.05,50,131,8
"95","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.1,100,228,8
"96","ml_ererererer_pp_0.01_024_.mpx","ererererer","0.01","024",0.2,200,376,5
"97","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.02,20,80,6
"98","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.05,50,151,6
"99","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.1,100,227,5
"100","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.2,200,389,7
"101","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.02,20,63,6
"102","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.05,50,136,5
"103","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.1,100,234,6
"104","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.2,200,364,6
"105","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.02,20,64,7
"106","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.05,50,135,7
"107","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.1,100,216,7
"108","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.2,200,344,5
