"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"55","ml_papapapapa_pp_0.01_014_.mpx","papapapapa","0.01","014",0.1,100,204,160,0
"56","ml_papapapapa_pp_0.01_014_.mpx","papapapapa","0.01","014",0.2,200,330,282,0
"57","ml_papapapapa_pp_0.01_015_.mpx","papapapapa","0.01","015",0.02,20,30,29,0
"58","ml_papapapapa_pp_0.01_015_.mpx","papapapapa","0.01","015",0.05,50,69,68,0
"59","ml_papapapapa_pp_0.01_015_.mpx","papapapapa","0.01","015",0.1,100,147,141,0
"60","ml_papapapapa_pp_0.01_015_.mpx","papapapapa","0.01","015",0.2,200,331,298,0
"61","ml_papapapapa_pp_0.01_016_.mpx","papapapapa","0.01","016",0.02,20,44,37,0
"62","ml_papapapapa_pp_0.01_016_.mpx","papapapapa","0.01","016",0.05,50,105,85,0
"63","ml_papapapapa_pp_0.01_016_.mpx","papapapapa","0.01","016",0.1,100,169,146,0
"64","ml_papapapapa_pp_0.01_016_.mpx","papapapapa","0.01","016",0.2,200,324,284,0
"65","ml_papapapapa_pp_0.01_017_.mpx","papapapapa","0.01","017",0.02,20,29,29,0
"66","ml_papapapapa_pp_0.01_017_.mpx","papapapapa","0.01","017",0.05,50,82,77,0
"67","ml_papapapapa_pp_0.01_017_.mpx","papapapapa","0.01","017",0.1,100,203,164,0
"68","ml_papapapapa_pp_0.01_017_.mpx","papapapapa","0.01","017",0.2,200,344,299,0
"69","ml_papapapapa_pp_0.01_018_.mpx","papapapapa","0.01","018",0.02,20,31,28,0
"70","ml_papapapapa_pp_0.01_018_.mpx","papapapapa","0.01","018",0.05,50,89,75,0
"71","ml_papapapapa_pp_0.01_018_.mpx","papapapapa","0.01","018",0.1,100,161,141,0
"72","ml_papapapapa_pp_0.01_018_.mpx","papapapapa","0.01","018",0.2,200,300,272,0
"73","ml_papapapapa_pp_0.01_019_.mpx","papapapapa","0.01","019",0.02,20,32,27,0
"74","ml_papapapapa_pp_0.01_019_.mpx","papapapapa","0.01","019",0.05,50,91,78,0
"75","ml_papapapapa_pp_0.01_019_.mpx","papapapapa","0.01","019",0.1,100,163,147,0
